Title, Link_URL, State
Albany Jewish World,https://jewishworldnews.org/,new-york
Albany Legislative GazetteNewspaper focusing on New York state government and politics.,https://legislativegazette.com/,new-york
Albany Spotlight News,https://spotlightnews.com/,new-york
Amherst Amherst Bee,https://www.amherstbee.com/,new-york
Babylon Beacon,https://www.babylonbeacon.com/,new-york
Bayside QNS,https://qns.com/,new-york
"Brooklyn Brooklyn RailFocusing on arts, culture, dance, theater, book reviews & politics.",https://brooklynrail.org/,new-york
"Brooklyn Carnarsie CourierWeekly newspaper of Brooklyn serving Georgetown, Mill Basin, Bergen Beach, Marine Park, East Flatbush and Starrett City.",https://canarsiecourier.com/,new-york
"Buffalo Business FirstCovering local business news, resources, industries, events, careers, and more.",https://www.bizjournals.com/buffalo/,new-york
"Cold Spring Putnam County News and RecorderCold Spring based weekly newspaper covering local news, sports, events, obituaries, archives, and more.",https://www.pcnr.com/,new-york
"Cooperstown CoopersTown CrierCooperstown, New York based newspaper published by Community Newspaper Holdings, Inc. (CNHI).",https://www.coopercrier.com/,new-york
Cuba Patriot and Free PressCommunity newspaper serving Allegany County.,https://cubapatriot.com/,new-york
"East Hampton StarWeekly newspaper published each Thursday in East Hampton, New York.",https://www.easthamptonstar.com/,new-york
Elmira Star-GazetteElmira based newspaper owned by the Gannett Corporation.,https://www.stargazette.com/,new-york
"Garden City Garden City NewsWeekly newspaper published every Friday, serving Garden City, NY.",https://www.gcnews.com/,new-york
"Huntington Times-Beacon-RecordDaily Tabloid format newspaper circulated in Orange, Pike, Ulster, and Sullivan counties. Times Herald-Record owned by the Dow Jones Local Media Group, Inc.",https://tbrnewsmedia.com/,new-york
Ithaca Ithaca TimesCommunity newspaper published in Ithaca of Tompkins County.,https://www.ithaca.com/,new-york
"Middletown Empire State NewsNewspaper published Monday to Saturday owned by the Statewide News Network, Inc.",https://www.empirestatenews.net/home/,new-york
Le Roy LeRoy PennysaverCommunity newspaper LeRoy of Genesee County.,https://www.leroyny.com/,new-york
"Long Island City Long Island Business NewsWeekly business journal published in Ronkonkoma, New York.",https://libn.com/,new-york
"Long Island City The Queens GazetteCommunity newspaper Published weekly in Queens, New York.",https://www.qgazette.com/,new-york
"Narrowsburg River ReporterServing Sullivan County; towns of Cochecton, Bethel, Highland, and Tusten.",https://riverreporter.com/,new-york
North Boston Polish American JournalNews for Polish Americans in English.,https://www.polamjournal.com/,new-york
"Pelham Pelham PlusNewspaper based in Pelham, NY.",https://www.pelhamplus.com/,new-york
"Rochester Rochester Business JournalBusiness news and information source in Rochester, N.Y.",https://rbj.net/,new-york
Syracuse Journal Democrat,https://www.journaldemocrat.com/,new-york
Washington Square News,https://nyunews.com/,new-york
The Daily Orange,https://dailyorange.com/,new-york
New York Newspaper Publishers Association,httpS://www.nynpa.com/,new-york
New York Press Association,https://nynewspapers.com/,new-york
Asheboro Courier-Tribune (Randolph County),https://www.courier-tribune.com/,north-carolina
"Asheville Citizen-Times (Buncombe County)Daily news newspaper published in Asheville, North Carolina. The newspaper owned by Gannett Company.",https://www.citizen-times.com/,north-carolina
Burlington Times-News (Alamance County),https://www.thetimesnews.com/,north-carolina
Clinton Sampson Independent,https://www.clintonnc.com/,north-carolina
Dunn Daily Record,https://www.mydailyrecord.com/,north-carolina
Durham The Herald-Sun,https://www.heraldsun.com/,north-carolina
Elizabeth City Daily Advance (Pasquotank County and Camden County),https://www.dailyadvance.com/,north-carolina
"Fayetteville Fayetteville Observer (Cumberland County)Fayetteville, North Carolina's newspaper was founded in 1816. The Fayetteville Observer is one of the oldest newspapers in North Carolina.",https://www.fayobserver.com/,north-carolina
Forest City Daily Courier (Rutherford County),https://www.thedigitalcourier.com/,north-carolina
Gaston Gaston Gazette (Gaston County),https://www.gastongazette.com/,north-carolina
Goldsboro Goldsboro News-Argus (Wayne County),https://www.newsargus.com/,north-carolina
Greensboro News & Record (Guilford County),https://greensboro.com/,north-carolina
"Greenville Daily Reflector (Pitt County)Daily newspaper published in Greenville, North Carolina. The newspaper owned by Cooke Communications. The newspaper serving serves Pitt County and eastern North Carolina.",https://www.reflector.com/,north-carolina
Henderson Daily Dispatch (Vance County),https://www.hendersondispatch.com/,north-carolina
Hendersonville Times-News (Henderson County),https://www.blueridgenow.com/,north-carolina
Hickory Hickory Daily Record (Catawba County),https://hickoryrecord.com/,north-carolina
Jacksonville Daily News (Onslow County),https://www.jdnews.com/,north-carolina
Kinston The Free Pres (Lenoir County),https://www.kinston.com/,north-carolina
Laurinburg Laurinburg Exchange (Scotland County),https://www.laurinburgexchange.com/,north-carolina
Lexington The Dispatch (Davidson County),https://www.the-dispatch.com/,north-carolina
Lumberton Robesonian (Robeson County),https://www.robesonian.com/,north-carolina
Marion McDowell News (McDowell County),https://mcdowellnews.com/,north-carolina
Morganton News Herald (Burke County),https://morganton.com/,north-carolina
Mount Airy Mount Airy News,https://www.mtairynews.com/,north-carolina
New Bern Sun Journal (Craven County),https://www.newbernsj.com/,north-carolina
Newton The Observer-News-Enterprise (Catawba County),https://www.observernewsonline.com/,north-carolina
Raleigh News & Observer (Wake County)North Carolina's leading newspaper. The newspaper owned by the McClatchy Company.,https://www.newsobserver.com/,north-carolina
Roanoke Rapids Daily Herald (Halifax County),https://www.rrdailyherald.com/,north-carolina
Rockingham Richmond County Daily Journal,https://www.yourdailyjournal.com/,north-carolina
Salisbury Salisbury Post,https://www.salisburypost.com/,north-carolina
Sanford Sanford Herald (Lee County),https://www.sanfordherald.com/,north-carolina
Shelby Shelby Star (Cleveland County),https://www.shelbystar.com/,north-carolina
Statesville Record & Landmark (Iredell County),https://statesville.com/,north-carolina
Tryon Tryon Daily Bulletin,https://www.tryondailybulletin.com/,north-carolina
Washington Washington Daily News (Beaufort County),https://www.thewashingtondailynews.com/,north-carolina
Wilmington StarNews (New Hanover County),https://www.starnewsonline.com/,north-carolina
Wilson Wilson Times,https://restorationnewsmedia.com/the-wilson-times/,north-carolina
Winston-Salem Winston-Salem Journal (Forsyth County),https://journalnow.com/,north-carolina
Albemarle Stanly News and Press,https://www.thesnaponline.com/,north-carolina
Asheville Mountain Xpress,https://mountainx.com/,north-carolina
Black Mountain Black Mountain News,https://www.blackmountainnews.com/,north-carolina
Boone Appalachian,https://theappalachianonline.com/,north-carolina
Boone Mountain Times,https://www.wataugademocrat.com/mountaintimes/,north-carolina
Boone Watauga Democrat,https://www.wataugademocrat.com/,north-carolina
Brevard Transylvania Times,https://www.transylvaniatimes.com/,north-carolina
Cary Biblical RecorderWeekly newspaper published by Baptist State Convention of North Carolina (BSCNC).,https://www.brnow.org/,north-carolina
Chapel Hill Chapel Hill News,https://www.newsobserver.com/news/local/community/chapel-hill-news/,north-carolina
Clayton Clayton News-Star,https://www.newsobserver.com/news/local/community/clayton-news-star/,north-carolina
Concord Independent Tribune,https://independenttribune.com/,north-carolina
Durham Herald-Sun,https://www.heraldsun.com/,north-carolina
Franklin Franklin Press,https://www.thefranklinpress.com/,north-carolina
Hayesville Clay County ProgressWeekly newspaper serving Clay and Cherokee counties in North Carolina.,https://www.claycountyprogress.com/,north-carolina
Jamestown Jamestown News,https://www.yesweekly.com/news/jamestown_news/,north-carolina
Morehead City Carolina Coast Online,https://www.carolinacoastonline.com/,north-carolina
Mount Olive Mount Olive Tribune,https://www.mountolivetribune.com/,north-carolina
"Murphy Cherokee ScoutWeekly newspaper based in Murphy, North Carolina. The newspaper owned by Community Newspapers, Inc.",https://www.cherokeescout.com/,north-carolina
New Bern Sun Journal,https://www.newbernsj.com/,north-carolina
Pittsboro Chatham Journal,https://chathamjournal.com/,north-carolina
Southern Pines Pilot,https://www.thepilot.com/,north-carolina
Spruce Pine Mitchell News-Journal,https://www.mitchellnews.com/,north-carolina
Sylva Sylva Herald,https://www.thesylvaherald.com/,north-carolina
Raeford News-Journal,https://www.hokenews.com/,north-carolina
Roxboro Courier-Times,https://www.personcountylife.com/,north-carolina
Shallotte Brunswick Beacon,https://www.newsargus.com/brunswick_beacon/,north-carolina
Waynesville Smoky Mountain News,https://smokymountainnews.com/,north-carolina
Taylorsville Taylorsville Times,https://www.taylorsvilletimes.com/,north-carolina
Wake Forest Wake Weekly,https://restorationnewsmedia.com/the-wake-weekly/,north-carolina
Waynesville The Mountaineer,https://www.themountaineer.com/,north-carolina
West Jefferson Ashe Post & Times,https://www.ashepostandtimes.com/,north-carolina
Daily Tar Heel (DTH)Student newspaper of the University of North Carolina.,https://www.dailytarheel.com/,north-carolina
Blue Banner (UNC Asheville),https://thebluebanner.net/,north-carolina
North Carolina Press Association,https://www.ncpress.com/,north-carolina
Bismarck Bismarck Tribune (Burleigh County),https://bismarcktribune.com/,north-dakota
Devils Lake Journal (Ramsey County),https://www.devilslakejournal.com/,north-dakota
Dickinson Press (Stark County),https://www.thedickinsonpress.com/,north-dakota
Fargo Forum (Cass County),https://www.inforum.com/,north-dakota
"Grand Forks Grand Forks HeraldLeading daily newspaper published in North Dakota. The newspaper covering business, politics, sports, arts and entertainment, and classifieds.",https://www.grandforksherald.com/,north-dakota
Jamestown Jamestown Sun (Stutsman County),https://www.jamestownsun.com/,north-dakota
Minot Minot Daily News (Ward County),https://www.minotdailynews.com,north-dakota
Valley City Valley City Times-Record (Barnes County),https://www.times-online.com/,north-dakota
Wahpeton Daily News (Richland County),https://www.wahpetondailynews.com/,north-dakota
Williston Williston Herald (Williams County),https://www.willistonherald.com/,north-dakota
Casselton Cass County Reporter,https://www.nordakpublishing.com/,north-dakota
Crosby The Journal (Crosby,https://www.journalnd.com/,north-dakota
Fargo West Fargo Pioneer (Cass County),https://www.inforum.com/news/west-fargo,north-dakota
Harvey Herald-Press (Wells County),https://www.heraldpressnd.com/,north-dakota
Hillsboro Hillsboro Banner (Traill County),https://hbanner1.wordpress.com/,north-dakota
Kenmare Kenmare News (Ward County),http://www.kenmarend.com/,north-dakota
Killdeer Dunn County News,https://www.gspublishing.net/,north-dakota
Linton Emmons County Record,https://www.ecrecord.com/,north-dakota
Mandan Farm & Ranch Guide,https://agupdate.com/farmandranchguide/,north-dakota
Minnewaukan Farmers Press (Benson County),https://www.bensoncountynews.com/,north-dakota
Rugby Pierce County Tribune,https://www.thepiercecountytribune.com/,north-dakota
Stanley Mountrail County Promoter,https://www.mountrailcountypromoter.com/,north-dakota
Tioga Tioga Tribune (Williams County),https://www.journaltrib.com/,north-dakota
Watford City McKenzie County Farmer,https://www.watfordcitynd.com/,north-dakota
Williston Community Shopper,https://communityshopper.com/,north-dakota
Red & Green (Minot State University),https://www.minotstateu.edu/redgreen/index.shtml,north-dakota
Spectrum (North Dakota State University),https://ndsuspectrum.com/,north-dakota
North Dakota Newspaper Association,https://www.ndna.com/,north-dakota
"Akron Akron Beacon Journal (Summit County)Daily newspaper published in Akron, Ohio. The newspaper owned by Black Press.",https://www.beaconjournal.com/,ohio
Alliance Alliance ReviewServing mostly Stark and Mahoning counties.,https://www.the-review.com/,ohio
Ashtabula Star-BeaconDaily newspaper owned by Community Newspaper Holdings Inc.,https://www.starbeacon.com/,ohio
Athens Athens Messenger,https://www.athensmessenger.com/,ohio
Bryan Bryan Times (Williams County),https://www.bryantimes.com/,ohio
"Cambridge Jeffersonian, Guernsey County",https://www.daily-jeff.com/,ohio
Canton Repository (Stark County),https://www.cantonrep.com/,ohio
Chillicothe Chillicothe Gazette (Ross County),https://www.chillicothegazette.com/,ohio
"Cincinnati Cincinnati EnquirerMost widely circulated newspaper published in Cincinnati, Ohio and Northern Kentucky.",https://www.cincinnati.com/,ohio
"Cleveland Plain DealerOne of the largest newspapers published in Ohio. The newspaper owned by Advance Publications. The Plain Dealer serving Cuyahoga, Erie, Geauga, Lake, Portage, Ottawa, Summit, Ashtabula, Medina and Lorain Counties.",https://www.cleveland.com/,ohio
Coshocton Coshocton Tribune (Coshocton County),https://www.coshoctontribune.com/,ohio
Dayton Dayton Daily News (Montgomery County),https://www.daytondailynews.com/,ohio
Defiance Crescent-News,https://www.crescent-news.com/,ohio
East Liverpool Review (Columbiana County),https://www.reviewonline.com/,ohio
Gallipolis Daily Tribune (Gallia County),https://www.wvnews.com/rivercities/,ohio
