Title,Url,State
Akita Sakigake Shimpo,http://www.sakigake.jp/,japan
Tonichi news,http://www.tonichi.net/,japan
Ehime Shimbun,https://www.ehime-np.co.jp/,japan
Shinano Mainichi Shimbun,https://www.shinmai.co.jp/,japan
Komei Shimbun,https://www.komei.or.jp/news/,japan
Seikyo Shimbun (聖教新聞),https://www.seikyoonline.com/,japan
Kochi Shimbun,https://www.kochinews.co.jp/,japan
Shikoku,http://www.shikoku-np.co.jp/,japan
Gifu,http://www.gifu-np.co.jp/,japan
Chiba Nippo,http://www.chibanippo.co.jp/,japan
Shimotsuke,https://www.shimotsuke.co.jp/,japan
Weekly BCN,https://www.weeklybcn.com/,japan
Kankokeizai,https://www.kankokeizai.com/,japan
Nagano Nippo (Nagano),http://www.nagano-np.co.jp/,japan
Tohoku Shimbun,http://www.daily-tohoku.co.jp/,japan
Kumamotonichinichi,https://kumanichi.com/,japan
kyobun,https://www.kyobun.co.jp/,japan
Ryoko Shimbun,http://www.ryoko-net.co.jp/,japan
San-in Chuo Shimpo,http://www.sanin-chuo.co.jp/,japan
Higashiaichi Shinbun (Aichi),http://www.higashiaichi.co.jp/,japan
Kotsu Shimbunsha,http://www.kotsu.co.jp/newspaper/,japan
Yamaguchi Shimbun (山口新聞)(Yamaguchi),http://www.minato-yamaguchi.co.jp/,japan
Japan Metal,https://www.japanmetal.com/,japan
Ryoutan Shinbun (Kyoto),http://www.ryoutan.co.jp/,japan
Chosyu Shimbun,https://www.chosyu-journal.jp/,japan
Chugainippoh,http://www.chugainippoh.co.jp/,japan
Sun newspaper (Chiba),http://www.bonichi.com/,japan
Hakodate Shimbun,https://digital.hakoshin.jp/,japan
Gunma Keizai Shinbun,http://www.gunkei.com/,japan
Hokkai Minyu,http://www.minyu.ne.jp/www/,japan
Two-one Kishu,http://21kisyu.com/,japan
Choson Sinbo,http://chosonsinbo.com/,japan
Chubu Keizai Shimbun,http://www.chukei-news.co.jp/,japan
Foreign Press Center Japan,http://www.fpcj.jp/,japan
Tamba,http://tanba.jp/,japan
Yukan Daily,http://www.yukan-daily.co.jp/,japan
Kushiro,https://www.news-kushiro.co.jp/,japan
Kinan,http://www.kinan-newspaper.jp/,japan
Shonai Nippo,http://www.shonai-nippo.co.jp/,japan
Kumano Shimbun,https://kumanoshimbun.com/,japan
Hokuroku Shimbun (Akita),http://www.hokuroku.co.jp/,japan
Kankyo-news,http://www.kankyo-news.co.jp/,japan
jinja.co.jp,https://www.jinja.co.jp/,japan
Tsuyama Asahi,http://www.tsuyamaasahi.co.jp/,japan
Shimane Nichi-Nichi Shinbun (Shimane),http://www.shimanenichinichi.co.jp/,japan
Nayoro,http://www.nayoro-np.com/,japan
Tanko News,http://www.tankonews.jp/,japan
Suisan,http://suisan.jp/,japan
Weekly readers,http://www.dokushojin.co.jp/,japan
Jimotoshinbun,http://www.jimotoshinbun.com/,japan
Sanriku Shimpo,http://sanrikushimpo.co.jp/,japan
Sunday Yamaguchi,http://www.sunday-yamaguchi.co.jp/,japan
Aokei,http://www.aokei.co.jp/c/,japan
Hitoyoshi Press,https://hitoyoshi-sharepla.com/,japan
newspark.jp,https://newspark.jp/,japan
Chunbun,http://www.chubun.com/,japan
Newspaper Association of Japan,https://www.pressnet.or.jp/,japan
Hokuu Shimpo,http://www.hokuu.co.jp/,japan
Jordan Times,http://www.jordantimes.com/,jordan
Ad Dustour,https://www.addustour.com/,jordan
Alghad,http://www.alghad.com/,jordan
Assabeel,http://assabeel.net/,jordan
Saraya News,https://www.sarayanews.com/,jordan
Khaberni,https://www.khaberni.com/,jordan
Assawsana,https://www.assawsana.com/portal/,jordan
Al Bawaba,https://www.albawaba.com/ar/,jordan
Gerasa,http://www.gerasanews.com/,jordan
ammonnews.net,http://www.ammonnews.net/,jordan
alwakeelnews.com,https://www.alwakeelnews.com/,jordan
arabi21.com,https://arabi21.com/,jordan
garaanews.com,https://www.garaanews.com/,jordan
Al Ra'i,http://alrai.com/,jordan
Al Anbat,http://www.alanbatnews.net/,jordan
Saraha News,http://www.sarahanews.net/,jordan
Ram News Agency,http://www.rumonline.net/,jordan
Jordan Radio and Television,http://www.jrtv.gov.jo/,jordan
Amman Daily News,http://ammannewsdaily.com/,jordan
Irbid News,http://www.irbidnews.com/,jordan
Petra (Jordan News Agency),http://www.petra.gov.jo/,jordan
Lawjo,http://www.lawjo.net/,jordan
Al Majd,http://almajd.net/,jordan
Amman Net,http://ar.ammannet.net/,jordan
Al-Maqar,https://maqar.com/,jordan
Maraya News,http://marayanews.com/,jordan
BBC Jordan News,http://www.bbc.com/arabic/topics/jordan,jordan
hashd-ahali.org,https://www.hashd-ahali.org/,jordan
Kazakhstanskaya Pravda,https://www.kazpravda.kz/,kazakhstan
Vremya (Time),http://www.time.kz/,kazakhstan
Caravan,https://www.caravan.kz/,kazakhstan
NUR.kz,https://www.nur.kz/,kazakhstan
Investkz,http://www.investkz.com/en/journals/41.html,kazakhstan
Zakon.kz,http://www.zakon.kz/,kazakhstan
Tengri News,https://tengrinews.kz/,kazakhstan
KTK,https://www.ktk.kz/,kazakhstan
Lada,https://www.lada.kz/,kazakhstan
Ak Zhaik,https://azh.kz/en,kazakhstan
Nasha Gazeta,http://www.ng.kz/,kazakhstan
Egemen Kazakhstan,https://www.egemen.kz/,kazakhstan
Kostanaiskie Novosti,http://www.kstnews.kz/,kazakhstan
Diapazon,http://www.diapazon.kz/,kazakhstan
24.kz,http://24.kz/ru/,kazakhstan
kapital,https://kapital.kz/,kazakhstan
yvision.kz,https://yvision.kz/,kazakhstan
Khabar,http://khabar.kz/,kazakhstan
Liter,https://liter.kz/,kazakhstan
Komsomolskaia Pravda,http://www.kp.kz/,kazakhstan
Zhas Alash,https://zhasalash.kz/,kazakhstan
Ekspress K,https://express-k.kz/,kazakhstan
Astana Times,https://astanatimes.com/,kazakhstan
Qostanayi Tany,http://kostanaytany.kz/,kazakhstan
Resurs.kz,http://www.resurs.kz/,kazakhstan
Inform Vest,http://ivest.kz/,kazakhstan
Novyi Vestnik,http://nv.kz/,kazakhstan
kazakhstanzaman,http://kazakhstanzaman.kz/,kazakhstan
Sobytiya,http://www.sobytiya.kz/,kazakhstan
Delovaya Nedelya,http://www.dn.kz/,kazakhstan
Steppe Magazine,http://steppemagazine.com/,kazakhstan
Atyrau,http://atr.kz/,kazakhstan
Novoye Pokoleniye,http://www.np.kz/,kazakhstan
Arab Times,http://www.arabtimesonline.com/news/,kuwait
Kuwait Times,http://news.kuwaittimes.net/website/,kuwait
Al Anbaa,http://www.alanba.com.kw/newspaper/,kuwait
Al Rai,http://www.alraimedia.com/,kuwait
"Al Watan, Kuwait",http://alwatan.kuwait.tt/,kuwait
Al-Jarida,http://www.aljarida.com/,kuwait
ALAAN,https://www.alaan.cc/,kuwait
Alwasat,http://www.alwasat.com.kw/,kuwait
Al-Mujtama'a,http://mugtama.com/,kuwait
Al-Shahed,http://www.alshahedkw.com/,kuwait
Sabr,http://www.sabr.cc/,kuwait
Al Khaleej,http://alkhaleej-kw.com/,kuwait
Elshaab,http://www.elshaab.org/,kuwait
Al-Seyassah,http://al-seyassah.com/,kuwait
An Nahar,http://www.annaharkw.com/,kuwait
Anhaar,http://www.anhaar.com/ar/,kuwait
Alazraq.com,http://www.alazraq.com/,kuwait
Alray Yalam,http://alrayalaam.com/,kuwait
Reqaba,http://www.reqaba.com/,kuwait
Marina FM,http://www.marinafm.com/,kuwait
Kuwait News,https://www.kuwaitnews.com/,kuwait
Assabah News,http://www.alsabahpress.com/,kuwait
Kuwait News Agency (KUNA),https://www.kuna.net.kw/Default.aspx?language=en,kuwait
Arab Gate,http://www.arabgate.com/,kuwait
Al Taleea,http://altaleea.com/,kuwait
Standard,https://www.standardmedia.co.ke/,kenya
Daily Nation,https://www.nation.co.ke/,kenya
News 24,https://www.news24.com/tags/places/kenya,kenya
Business Daily,https://www.businessdailyafrica.com/,kenya
Daily Post,https://www.kenyan-post.com/,kenya
The Star,https://www.the-star.co.ke/,kenya
Kenya Today,https://www.kenya-today.com/,kenya
Coast Week,http://www.coastweek.com/,kenya
The EastAfrican,http://www.theeastafrican.co.ke/,kenya
People Daily,http://www.mediamaxnetwork.co.ke/,kenya
Capital FM,https://www.capitalfm.co.ke/,kenya
Kenya News Agency,http://www.kenyanewsagency.go.ke/,kenya
Citizen TV,https://citizentv.co.ke/,kenya
Nairobi Gossip,http://www.nairobigossips.com/,kenya
BBC Kenya,http://www.bbc.com/news/world-africa-13681341,kenya
All Africa,http://allafrica.com/kenya/,kenya
Irin,http://www.irinnews.org/africa?Country=KE,kenya
Kiribati Updates,http://kiribatiupdates.com.ki/,kiribati
Kiribati for Travellers,http://www.kiribatitourism.gov.ki/,kiribati
The Telegraph,https://www.telegraph.co.uk/kiribati,kiribati
ABC Kiribati,https://www.abc.net.au/news/topic/kiribati,kiribati
Inside Oceania,http://www.insideworld.com/oceania/kiribati.php,kiribati
Azattyk Unalgysy,https://www.azattyk.org/,kyrgyzstan
AKIpress,https://akipress.com/,kyrgyzstan
Super Info,https://www.super.kg/,kyrgyzstan
For.kg,http://www.for.kg/,kyrgyzstan
Zaman,http://www.zaman.kg/,kyrgyzstan
KyrTAG,https://www.kyrtag.kg/,kyrgyzstan
24.kg News Agency,https://24.kg/english/,kyrgyzstan
Vecherny Bishkek,https://www.vb.kg/,kyrgyzstan
Kabar,http://www.kabar.kg/,kyrgyzstan
Kloop,https://kloop.kg/,kyrgyzstan
Komsomolskaya Pravda,https://www.kp.kg/,kyrgyzstan
Gazeta,http://www.gazeta.kg/,kyrgyzstan
pr.kg,http://www.pr.kg/,kyrgyzstan
Internews,http://internews.kg/,kyrgyzstan
Kyrgyz tuusu,http://kyrgyztuusu.kg/,kyrgyzstan
Moya Stolitsa Novosti,http://www.msn.kg/,kyrgyzstan
BBC Kyrgyz,https://www.bbc.com/kyrgyz,kyrgyzstan
Delo No,http://delo.kg/,kyrgyzstan
The Times Of Central Asia,http://www.timesca.com/,kyrgyzstan
Neatkarīgā Rīta Avīze,http://nra.lv/,latvia
Diena,http://www.diena.lv/,latvia
Baltic Times,https://www.baltictimes.com/,latvia
Dienas bizness,http://www.db.lv/,latvia
Novaya Gazeta,http://www.novaja.lv/,latvia
Čekeme Avīze - Liepāja,http://www.lpia.lv/,latvia
Latvians Online,http://latviansonline.com/,latvia
Neatkarīgās Tukuma Ziņas,http://www.ntz.lv/,latvia
Latvians Online,http://latviansonline.com/,latvia
Latgales Laiks,http://latgaleslaiks.lv/,latvia
Briva Daugava,http://www.bdaugava.lv/,latvia
Nasha Gazeta,http://www.nasha.lv/,latvia
Kurzemnieks,http://www.kurzemnieks.lv/,latvia
Latvijas Vēstnesis,https://www.lv.lv/,latvia
laiks.us,http://www.laiks.us/,latvia
aprinkis.lv,http://www.aprinkis.lv/,latvia
Druva,http://edruva.lv/,latvia
eliesma.lv,http://www.eliesma.lv/,latvia
Vaduguns,http://www.vaduguns.lv/,latvia
Ventas Balss,https://www.ventasbalss.lv/,latvia
Malienas Zinas,http://www.malienaszinas.lv/,latvia
ziemellatvija,http://www.ziemellatvija.lv/,latvia
Dzirkstele,http://www.dzirkstele.lv/,latvia
Saldus Zeme,http://www.sz.lv/,latvia
Rēzeknes Vēstis,http://www.rv.lv/,latvia
Kurzemes Vards,https://www.kurzemes-vards.lv/,latvia
Ludzas Zeme,http://www.ludzaszeme.lv/,latvia
vesti.lv,https://vesti.lv/,latvia
ir news,https://irir.lv/,latvia
Latvijas Avize,http://www.la.lv/,latvia
Informative,http://informativenews.co.ls/,lesotho
Lesotho Times,https://lestimes.com,lesotho
The Post,http://www.thepost.co.ls/,lesotho
Sunday Express,http://sundayexpress.co.ls/,lesotho
BBC News Lesotho,https://www.bbc.com/news/topics/cwlw3xz0z14t/lesotho,lesotho
All Africa,http://allafrica.com/lesotho/,lesotho
IRIN Lesotho,http://www.irinnews.org/afrique/afrique-australe/lesotho,lesotho
Jeune Afrique,http://www.jeuneafrique.com/pays/lesotho/,lesotho
Vientiane Times,http://vientianetimes.la/,laos
Vientiane Mai,https://www.vientianemai.net/,laos
Kuanjai magazine,https://www.kuanjailao.com/,laos
VOA Lao,https://lao.voanews.com/,laos
Lao Times,http://www.laotimes.com/,laos
pasaxon,http://www.pasaxon.org.la/,laos
Lao Voices,http://laovoices.com/,laos
BBC Laos News,http://www.bbc.co.uk/news/world-asia-pacific-15351898,laos
Daily Star Lebanon,http://www.dailystar.com.lb/,lebanon
Al Akhbar,https://www.al-akhbar.com/,lebanon
Al Joumhouria,http://www.aljoumhouria.com/,lebanon
Al-Mustaqbal,https://almustaqbal.com/,lebanon
Al-Binaa,http://www.al-binaa.com/,lebanon
L'Orient-Le Jour,https://www.lorientlejour.com/,lebanon
El-Shark,https://www.elsharkonline.com/,lebanon
Aztag(Ազդակ Օրաթերթ),http://www.aztagdaily.com/,lebanon
Al Liwaa,http://www.aliwaa.com/,lebanon
An-Nahar,https://www.annahar.com/,lebanon
Lebanese Forces news,https://www.lebanese-forces.com/,lebanon
Saida Online,http://www.saidaonline.com/,lebanon
Only Lebanon,https://www.onlylebanon.net/,lebanon
Ararad (Armenian),http://araraddaily.com/,lebanon
Al Manar channel,http://www.almanar.com.lb/,lebanon
Murr TV (MTV),https://www.mtv.com.lb/,lebanon
Janoubia,http://janoubia.com/,lebanon
Al-Ahed,https://www.alahednews.com.lb/,lebanon
14-Mar,http://www.14march.org/,lebanon
El Marada,https://elmarada.org/,lebanon
Future TV,http://futuretvnetwork.com/,lebanon
Alankabout,http://www.alankabout.com/,lebanon
Tele-Liban,http://www.teleliban.com.lb/,lebanon
Lebanon Files,http://www.lebanonfiles.com/,lebanon
El Nashra,http://www.elnashra.com/,lebanon
Tayyar.org,https://www.tayyar.org/,lebanon
Lebanon 24,https://www.lebanon24.com/,lebanon
Kataeb.org,http://www.kataeb.org/,lebanon
OTV,https://www.otv.com.lb/,lebanon
Naharnet,http://www.naharnet.com/,lebanon
Lebanese Examiner,https://www.lebaneseexaminer.com/,lebanon
Ya Libnan,http://yalibnan.com/,lebanon
Al-hadath news,http://www.alhadathnews.net/,lebanon
Arab Week,http://arabweek.com.lb/,lebanon
saida.tv,http://saida.tv/,lebanon
Cedar News,http://www.cedarnews.net/,lebanon
El Shark,http://immarwaiktissad.com/,lebanon
Al Bayan,http://www.albayanlebanon.com/,lebanon
Al Aman,http://al-aman.com/,lebanon
lebanon.com,http://www.lebanon.com/,lebanon
Lebanese Broadcasting Corporation International,https://www.lbcgroup.tv/,lebanon
El-Kalima,http://www.el-kalima.com/,lebanon
Google news Lebanon,https://news.google.com/?hl=ar&gl=LB&ceid=LB:ar,lebanon
Farah News Online,http://www.farah.net.au/,lebanon
Ayanews.com,http://www.ayanews.com/,lebanon
AL-Inshaa,http://www.al-inshaa.com/,lebanon
Alhadass,http://www.alhadassonline.com/,lebanon
iloubnan.info,http://www.iloubnan.info/,lebanon
Executive Mansion,http://www.emansion.gov.lr/,liberia
FrontPageAfricaonline,http://www.frontpageafricaonline.com/,liberia
Liberian Observer,https://www.liberianobserver.com/,liberia
New Dawn,http://www.thenewdawnliberia.com/,liberia
GNN Liberia,http://gnnliberia.com/,liberia
Liberian Journal,http://www.theliberianjournal.com/,liberia
Inquirer,http://monroviainquirer.com/,liberia
TLC Africa,http://www.tlcafrica.com/,liberia
Theperspective.org,http://www.theperspective.org/,liberia
Liberia Topix News,http://www.topix.com/world/liberia/,liberia
Liberia AllAfrica,http://allafrica.com/liberia/,liberia
BBC News Liberia,http://www.bbc.com/news/world-africa-13729504,liberia
Libya Observer,https://www.libyaobserver.ly/,libya
Libya Herald,https://www.libyaherald.com/,libya
Youth,http://www.youth.ly/,libya
Libyanet,http://www.libyanet.com/,libya
Akhbarlibya24.net,http://akhbarlibya24.net/,libya
Al-musallh,http://www.almusallh.ly/,libya
Al Nabaa,http://www.alnabaa.tv/,libya
Tripoli Post,http://www.tripolipost.com/,libya
Ean Libya,https://www.eanlibya.com/,libya
Libya Watanona,http://www.libya-watanona.com/,libya
Libyana,http://www.libyana.org/,libya
Libya TV,http://libyatv.com/,libya
Al-Wasat,http://alwasat.ly/,libya
Libya Al-Wataniyah TV,http://www.ltv.ly/,libya
218tv.net,https://www.218tv.net/,libya
Libya's Channel,https://libyaschannel.com/,libya
Jeune Afrique,http://www.jeuneafrique.com/pays/libye/,libya
BBC Libya News,https://www.bbc.com/news/world-africa-13754897,libya
Lietuvos rytas,https://www.lrytas.lt/,lithuania
Respublika,http://www.respublika.lt/,lithuania
Lietuvos žinios,https://www.lzinios.lt/,lithuania
Vakarų ekspresas,http://www.ve.lt/,lithuania
Verslo žinios,http://www.vz.lt/,lithuania
ELTA,http://www.elta.lt/,lithuania
15 min,https://www.15min.lt/,lithuania
Kurier Wileński,https://kurierwilenski.lt/,lithuania
Vilniaus diena,http://www.diena.lt/,lithuania
Voruta,http://www.voruta.lt/,lithuania
Kauno diena,http://kauno.diena.lt/,lithuania
Alytaus naujienos,http://www.alytausnaujienos.lt/,lithuania
Druskonis,http://www.druskonis.lt/beta/index.php,lithuania
Dainavos Zodis,http://www.dainavoszodis.lt/,lithuania
Naujienos,http://www.jonavosnaujienos.lt/,lithuania
Kmintys,http://www.kmintys.lt/,lithuania
Banga,http://www.gargzdai.lt/,lithuania
Panevezio balso,https://naujienos.alfa.lt/leidinys/paneveziobalsas/,lithuania
Grokiskis,https://www.grokiskis.lt/,lithuania
Sekunde,https://naujienos.alfa.lt/leidinys/sekunde/,lithuania
BNS (Baltic News Service),http://www.bns.lt/,lithuania
Taurages Kurjeris,http://www.kurjeris.lt/,lithuania
Siauliu Krastas,http://www.skrastas.lt/,lithuania
Budas Zemaiciu,http://www.budas.lt/,lithuania
Ukmerges zinios,https://www.ukzinios.lt/,lithuania
Santarve,http://www.santarve.lt/,lithuania
gyvenimas,http://www.gyvenimas.eu/,lithuania
Delfi,https://en.delfi.lt/,lithuania
Kedainietis,http://www.kedainietis.lt/,lithuania
santaka,http://www.santaka.info/,lithuania
Luxembourg Times,https://luxtimes.lu/,luxembourg
Luxemburger Wort,https://www.wort.lu/de,luxembourg
Delano,http://delano.lu/news,luxembourg
Le Quotidien,http://www.lequotidien.lu/,luxembourg
Tageblatt,http://www.tageblatt.lu/,luxembourg
L'essentiel,http://www.lessentiel.lu/fr/,luxembourg
Letzebuerger Journal,http://www.journal./,luxembourg
Zeitung vum Letzebuerger Vollek,http://www.zlv.lu/,luxembourg
L'essentiel,http://www.lessentiel.lu/de/,luxembourg
Woxx,http://www.woxx.lu/,luxembourg
D'Lëtzebuerger Land,http://www.land.lu/,luxembourg
Lëtzebuerg Privat,http://www.luxprivat.lu/,luxembourg
Telecran,http://www.telecran.lu/,luxembourg
RTL Tele Letzebuerg,http://rtl.lu/,luxembourg
Contacto,https://www.wort.lu/pt,luxembourg
Le Jeudi,http://jeudi.lu/,luxembourg
Revue,http://www.revue.lu/,luxembourg
Nova Makedonija,https://www.novamakedonija.com.mk/,macedonia
Kurir,http://kurir.mk/en,macedonia
Vecer,https://vecer.mk/,macedonia
Skopje Diem,http://www.skopjediem.com/,macedonia
Macedonian Information Agency (MIA),https://www.mia.mk/,macedonia
Makedonsko Sonce,http://makedonskosonce.com/,macedonia
Macedonia Information Centre (MIC),http://www.micnews.com.mk/,macedonia
Makfax,https://makfax.com.mk/,macedonia
